id,name,price,description,image,imagetwo,category,offer,newprice,created_at,updated_at
1149,HIT-GIRL 01: HIT-GIRL EN COLOMBIA                                               ,510,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1150,HIT-GIRL 02: HIT-GIRL IN CANADA                                                 ,510,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1151,HIT-GIRL 03: HIT-GIRL EN ROMA                                                   ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1152,INCREDIBUILDS: CAPTAIN AMERICA CIVIL WAR                                        ,1.920,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1153,INCREDIBUILDS: DOBBY  - HARRY POTTER                                            ,1.550,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1154,INCREDIBUILDS: HOGWARTS EXPRESS - HARRY POTTER                                  ,2.310,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1155,INCREDIBUILDS: MICKEY MOUSE                                                     ,1.920,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1156,INCREDIBUILDS: SNITCH DORADA - HARRY POTTER                                     ,1.550,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1157,INCREDIBUILDS: THOR                                                             ,1.920,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1158,INCREDIBUILDS: WODDY  - TOY STORY                                               ,1.550,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1159,JAMES BOND 007 - 01 VARGR                                                       ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1160,JAMES BOND 007 - 02 EIDOLON                                                     ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1161,JAMES BOND 007 - 03 HAMMERHEAD                                                  ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1162,JAMES BOND 007 - 04 FELIX LEITER                                                ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1163,KICK-ASS: LA CHICA NUEVA 01                                                     ,720,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1164,KICK-ASS: LA CHICA NUEVA 02                                                     ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1165,KICK-ASS: LA CHICA NUEVA 03                                                     ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1166,KINGSMAN: THE RED DIAMOND                                                       ,1.080,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1167,LA ESPADA SALVAJE DE CONAN 02                                                   ,240,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1168,LA ESPADA SALVAJE DE CONAN 03                                                   ,240,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1169,LA ESPADA SALVAJE DE CONAN: LA LLEGADA DE CONAN (HC)                            ,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1170,LAS HISTORIAS 01: EL FACTOR Z                                                   ,510,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1171,LAS HISTORIAS 02: MEXICAN STANDOFF                                              ,510,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1172,LAS HISTORIAS 03: LA REDENCIÓN DEL SAMURAI                                      ,510,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1173,LAS HISTORIAS 04: LAS FLORES DE LA MASACRE                                      ,510,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1174,LAS HISTORIAS 05: IX B'ALAAM                                                    ,510,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1175,LEGO HARRY POTTER: LIBRO DE POSTERS                                             ,575,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1176,LOCKE & KEY 01: BIENVENIDOS A LOVECRAFT                                         ,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1177,LOVE HINA 01                                                                    ,740,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1178,LOVE HINA 02                                                                    ,740,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1179,LOVE HINA 03                                                                    ,740,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1180,LOVE HINA 04                                                                    ,740,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1181,MARTHA WASHINGTON 01 : GIVE ME LIBERTY                                          ,900,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1182,MARTHA WASHINGTON 02 : GOES TO WAR                                              ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1183,MARVEL VEHÍCULOS: MANUAL DEL USUARIO                                            ,1.920,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1184,MAZE RUNNER 01: PRUEBA DE FUEGO (NOVELA GRÁFICA PRELIMINAR)                     ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1185,MURENA 01: EL PURPURA Y EL ORO                                                  ,970,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1186,MY LITTLE MONSTER 01                                                            ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1187,MY LITTLE MONSTER 02                                                            ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1188,MY LITTLE MONSTER 03                                                            ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1189,MY LITTLE MONSTER 04                                                            ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1190,MY LITTLE MONSTER 05                                                            ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1191,NARUTO 02                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1192,NARUTO 03                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1193,NARUTO 04                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1194,NARUTO 05                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1195,NARUTO 06                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1196,NARUTO 07                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1197,NARUTO 08                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1198,NARUTO 09                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1199,NARUTO 10                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1200,NARUTO 12                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1201,NARUTO 13                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1202,NARUTO 14                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1203,NARUTO 47                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1204,NARUTO 48                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1205,NARUTO 49                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1206,NARUTO 50                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1207,NARUTO 51                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1208,NARUTO 52                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1209,NARUTO 53                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1210,NARUTO 54                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1211,NARUTO 55                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1212,NARUTO 56                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1213,NARUTO 57                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1214,NARUTO 58                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1215,NARUTO 59                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1216,NARUTO 60                                                                       ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1217,NEGIMA 01                                                                       ,740,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1218,NEGIMA 02                                                                       ,740,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1219,NEGIMA 03                                                                       ,740,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1220,NEGIMA 04                                                                       ,740,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1221,NORAGAMI 01                                                                     ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1222,NORAGAMI 02                                                                     ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1223,NORAGAMI 03                                                                     ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1224,NORAGAMI 04                                                                     ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1225,NORAGAMI 05                                                                     ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1226,NORAGAMI 06                                                                     ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1227,NORAGAMI 07                                                                     ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1228,OVERWATCH ANTOLOGIA 01 (TPB)                                                    ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1229,PROVIDENCE 01                                                                   ,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1230,PROVIDENCE 02                                                                   ,1.190,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1231,RADIANT 01                                                                      ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1232,RAGNAROK 01: EL ULTIMO DIOS EN PIE                                              ,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1233,RAGNAROK 02: EL SEÑOR DE LOS MUERTOS                                            ,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1234,ROVER RED CHARLIE                                                               ,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1235,SEVEN TO ETERNITY 03: ASCENDER PARA CAER                                        ,1.080,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1236,SEVEN TO ETERNITY 01: EL DIOS DE LOS SUSURROS                                   ,1.050,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1237,SKYBOURNE                                                                       ,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1238,SNOTGIRL 01: CABELLO VERDE Y QUE                                                ,1.080,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1239,SNOTGIRL 02: GRITA CALIFORNIA                                                   ,1.080,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1240,STAR SLAMMERS HC                                                                ,1.800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1241,STAR WARS 01: SKYWALKER ATACA                                                   ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1242,STAR WARS 02: DESAFIO EN LA LUNA DE LOS CONTRABANDISTAS                         ,780,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1243,STAR WARS 03: CARCEL REBELDE                                                    ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1244,STAR WARS 04: EL ULTIMO VUELO DE HARBINGER                                      ,720,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1245,STAR WARS 05: LA GUERRA SECRETA DE YODA                                         ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1246,STAR WARS 06: ENTRE LAS ESTRELLAS                                               ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1247,STAR WARS DARTH VADER 02 - SOMBRAS Y SECRETOS                                   ,670,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1248,STAR WARS DARTH VADER 03: LA GUERRA DE SHU-TORU                                 ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1249,STAR WARS DARTH VADER 04: FIN DEL JUEGO                                         ,780,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1250,STAR WARS EPISODIO I: LA AMENAZA FANTASMA                                       ,990,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1251,STAR WARS EPISODIO II: EL ATAQUE DE LOS CLONES                                  ,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1252,STAR WARS EPISODIO III: LA VENGANZA DE LOS SITH                                 ,970,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1253,STAR WARS EPISODIO IV: UNA NUEVA ESPERANZA                                      ,1.050,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1254,STAR WARS EPISODIO V: EL IMPERIO CONTRAATACA                                    ,1.080,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1255,STAR WARS EPISODIO VI: EL REGRESO DEL JEDI                                      ,970,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1256,STAR WARS LEGENDS: AGENTE DEL IMPERIO 01                                        ,510,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1257,STAR WARS LEGENDS: AGENTE DEL IMPERIO 02 (ULTIMO TOMO)                          ,540,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1258,STAR WARS LEGENDS: INFINITIES OMNIBUS                                           ,1.290,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1259,STAR WARS LEGENDS: LOST TRIBE OF THE SITH: SPIRAL                               ,970,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1260,STAR WARS LEGENDS: MADE IN UK                                                   ,850,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1261,STAR WARS LEGENDS: REBEL HEIST                                                  ,510,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
1262,STAR WARS LEGENDS: TAG & BINK (HC)                                              ,970,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
